Country Name,Country Code,Series Name,Series Code,Year,Value
Tajikistan,TJK,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,3922103878.3
Tajikistan,TJK,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,518942135.239755
Tajikistan,TJK,Lending interest rate (%),FR.INR.LEND,2011,22.4616666666667
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,2011,34657140096.4836
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,775.392761230469
Tanzania,TZA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,12.6909694699162
Tanzania,TZA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,10168038466.1
Tanzania,TZA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,3726158402.29753
Tanzania,TZA,Lending interest rate (%),FR.INR.LEND,2011,14.9633333333333
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2011,370818739623.622
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,5373.6232832898
Thailand,THA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,3.80879058139634
Thailand,THA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,117681130154.4
Thailand,THA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,174891021491.419
Thailand,THA,Lending interest rate (%),FR.INR.LEND,2011,5.06756761337228
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,2011,1042534600.0
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,939.045241112693
Timor-Leste,TLS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,13.499840238577
Timor-Leste,TLS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,
Timor-Leste,TLS,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,461610880.986764
Timor-Leste,TLS,Lending interest rate (%),FR.INR.LEND,2011,11.0441666666667
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,2011,5422442166.44146
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,783.989380490906
Togo,TGO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,3.56351472903954
Togo,TGO,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,631820592.3
Togo,TGO,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,
Togo,TGO,Lending interest rate (%),FR.INR.LEND,2011,5.25591666666667
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,2011,414143823.181648
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,3849.99370811237
Tonga,TON,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,6.27075302995691
Tonga,TON,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,191201692.9
Tonga,TON,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,143294510.36368
Tonga,TON,Lending interest rate (%),FR.INR.LEND,2011,
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,2011,25433007437.1605
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,19151.0870229722
Trinidad and Tobago,TTO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,5.1071328926456
Trinidad and Tobago,TTO,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,
Trinidad and Tobago,TTO,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,9980126113.5272
Trinidad and Tobago,TTO,Lending interest rate (%),FR.INR.LEND,2011,7.96916666666667
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,2011,48123325825.0739
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,4420.64772206537
Tunisia,TUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,3.24002842009531
Tunisia,TUN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,22866532270.0
Tunisia,TUN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,7785305507.43057
Tunisia,TUN,Lending interest rate (%),FR.INR.LEND,2011,
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,2011,838785289694.35
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,11300.7852215681
Turkiye,TUR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,6.471879671151
Turkiye,TUR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,320986191882.9
Turkiye,TUR,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,87937253858.338
Turkiye,TUR,Lending interest rate (%),FR.INR.LEND,2011,
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,2011,29233333333.3333
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,5143.61929334647
Turkmenistan,TKM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,
Turkmenistan,TKM,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,4296648711.5
Turkmenistan,TKM,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,
Turkmenistan,TKM,Lending interest rate (%),FR.INR.LEND,2011,
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,2011,728789600.0
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,23626.7133501913
Turks and Caicos Islands,TCA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,
Turks and Caicos Islands,TCA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,
Turks and Caicos Islands,TCA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,
Turks and Caicos Islands,TCA,Lending interest rate (%),FR.INR.LEND,2011,
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,2011,39196957.4908996
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,3636.08139989792
Tuvalu,TUV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,0.5005807431527
Tuvalu,TUV,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,
Tuvalu,TUV,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,
Tuvalu,TUV,Lending interest rate (%),FR.INR.LEND,2011,
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,2011,27871725241.4723
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,835.620060555838
Uganda,UGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,16.5643496174515
Uganda,UGA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,3262582093.9
Uganda,UGA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,2617450463.11354
Uganda,UGA,Lending interest rate (%),FR.INR.LEND,2011,21.8333142597665
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,2011,169333835201.554
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,3656.69799804688
Ukraine,UKR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,7.95572466274652
Ukraine,UKR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,137133975946.7
Ukraine,UKR,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,31788750906.6251
Ukraine,UKR,Lending interest rate (%),FR.INR.LEND,2011,15.947225
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,2011,360832739558.385
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,50789.0505418347
United Arab Emirates,ARE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,0.87734659568512
United Arab Emirates,ARE,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,
United Arab Emirates,ARE,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,37269318422.5758
United Arab Emirates,ARE,Lending interest rate (%),FR.INR.LEND,2011,
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2011,2663805834828.07
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,42109.6418795749
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,3.8561124468282
United Kingdom,GBR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,
United Kingdom,GBR,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,109733899591.288
United Kingdom,GBR,Lending interest rate (%),FR.INR.LEND,2011,0.5
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,2011,15599732000000.0
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,50065.9789470675
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,3.156841568622
United States,USA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,
United States,USA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,537267041107.474
United States,USA,Lending interest rate (%),FR.INR.LEND,2011,3.25
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,2011,50342406067.0777
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,15132.2675725587
Uruguay,URY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,8.0928320630299
Uruguay,URY,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,
Uruguay,URY,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,10301678592.7052
Uruguay,URY,Lending interest rate (%),FR.INR.LEND,2011,9.78182074182773
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,2011,60178909297.208
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,2087.86386135694
Uzbekistan,UZB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,13.7797446476602
Uzbekistan,UZB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,8210192497.4
Uzbekistan,UZB,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,
Uzbekistan,UZB,Lending interest rate (%),FR.INR.LEND,2011,
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,2011,770153588.218833
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,3163.1861645138
Vanuatu,VUT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,0.8737931047811
Vanuatu,VUT,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,178444531.3
Vanuatu,VUT,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,173789321.593301
Vanuatu,VUT,Lending interest rate (%),FR.INR.LEND,2011,
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,2011,316482190800.364
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,10843.9229703167
"Venezuela, RB",VEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,26.0902123160959
"Venezuela, RB",VEN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,
"Venezuela, RB",VEN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,27934651458.8557
"Venezuela, RB",VEN,Lending interest rate (%),FR.INR.LEND,2011,17.15
Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,2011,172595049183.925
Viet Nam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,1950.92504174913
Viet Nam,VNM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,18.6777322770707
Viet Nam,VNM,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,54317424684.6
Viet Nam,VNM,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,13539119001.0033
Viet Nam,VNM,Lending interest rate (%),FR.INR.LEND,2011,16.9538333333333
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,2011,4223000000.0
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,38997.1373164651
Virgin Islands (U.S.),VIR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,
Virgin Islands (U.S.),VIR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,
Virgin Islands (U.S.),VIR,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,
Virgin Islands (U.S.),VIR,Lending interest rate (%),FR.INR.LEND,2011,
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2011,11186100000.0
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,2880.79843707909
West Bank and Gaza,PSE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,2.8772435849594
West Bank and Gaza,PSE,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,
West Bank and Gaza,PSE,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,498047447.64
West Bank and Gaza,PSE,Lending interest rate (%),FR.INR.LEND,2011,6.78660760685902
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,2011,32726417878.391
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,1186.47500581215
"Yemen, Rep.",YEM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,19.5435617131144
"Yemen, Rep.",YEM,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,6429107186.2
"Yemen, Rep.",YEM,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,4525488820.12166
"Yemen, Rep.",YEM,Lending interest rate (%),FR.INR.LEND,2011,25.0
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,2011,23459515275.5776
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,1624.86817763443
Zambia,ZMB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,6.4293968107234
Zambia,ZMB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,5203883016.1
Zambia,ZMB,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,2324018126.65836
Zambia,ZMB,Lending interest rate (%),FR.INR.LEND,2011,18.8366666666667
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,2011,14101920300.0
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,1037.25491018154
Zimbabwe,ZWE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,3.4661297281749
Zimbabwe,ZWE,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,7392068529.5
Zimbabwe,ZWE,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,660229297.319734
Zimbabwe,ZWE,Lending interest rate (%),FR.INR.LEND,2011,
Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD,2011,945439148517.755
Africa Eastern and Southern,AFE,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,1735.58514005394
Africa Eastern and Southern,AFE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,8.97120640995788
Africa Eastern and Southern,AFE,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,
Africa Eastern and Southern,AFE,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,
Africa Eastern and Southern,AFE,Lending interest rate (%),FR.INR.LEND,2011,
Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD,2011,683888129140.775
Africa Western and Central,AFW,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,1824.72282666403
Africa Western and Central,AFW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,4.01869907534488
Africa Western and Central,AFW,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,
Africa Western and Central,AFW,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,
Africa Western and Central,AFW,Lending interest rate (%),FR.INR.LEND,2011,
Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,2011,2560993268042.28
Arab World,ARB,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,6883.37402358513
Arab World,ARB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,4.7531638888563
Arab World,ARB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,
Arab World,ARB,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,
Arab World,ARB,Lending interest rate (%),FR.INR.LEND,2011,
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,2011,31032622591.1606
Caribbean small states,CSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,10801.1389108724
Caribbean small states,CSS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,3.1987814166032
Caribbean small states,CSS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,
Caribbean small states,CSS,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,
Caribbean small states,CSS,Lending interest rate (%),FR.INR.LEND,2011,
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,2011,1458455207230.34
Central Europe and the Baltics,CEB,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,14000.1792695253
Central Europe and the Baltics,CEB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,4.13027562645085
Central Europe and the Baltics,CEB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,
Central Europe and the Baltics,CEB,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,
Central Europe and the Baltics,CEB,Lending interest rate (%),FR.INR.LEND,2011,
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2011,9822753831818.62
Early-demographic dividend,EAR,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,3259.60808878841
Early-demographic dividend,EAR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,5.81149209022697
Early-demographic dividend,EAR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,
Early-demographic dividend,EAR,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,
Early-demographic dividend,EAR,Lending interest rate (%),FR.INR.LEND,2011,
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2011,19800048149685.3
East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,8875.65549142235
East Asia & Pacific,EAS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,5.0214601462073
East Asia & Pacific,EAS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,
East Asia & Pacific,EAS,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,
East Asia & Pacific,EAS,Lending interest rate (%),FR.INR.LEND,2011,
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,2011,9653901165350.29
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,4853.3853516549
East Asia & Pacific (excluding high income),EAP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,5.29573185230292
East Asia & Pacific (excluding high income),EAP,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,1558844411079.5
East Asia & Pacific (excluding high income),EAP,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,
East Asia & Pacific (excluding high income),EAP,Lending interest rate (%),FR.INR.LEND,2011,
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2011,9642049775330.09
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,4909.30156743948
East Asia & Pacific (IDA & IBRD countries),TEA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,5.15900497684403
East Asia & Pacific (IDA & IBRD countries),TEA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,
East Asia & Pacific (IDA & IBRD countries),TEA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,
East Asia & Pacific (IDA & IBRD countries),TEA,Lending interest rate (%),FR.INR.LEND,2011,
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,2011,13810192245254.4
Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,40651.6933402412
Euro area,EMU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,3.28801427219796
Euro area,EMU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,
Euro area,EMU,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,847726435343.261
Euro area,EMU,Lending interest rate (%),FR.INR.LEND,2011,
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,2011,23416508402799.4
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,26241.0435104875
Europe & Central Asia,ECS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,3.8561124468282
Europe & Central Asia,ECS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,
Europe & Central Asia,ECS,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,
Europe & Central Asia,ECS,Lending interest rate (%),FR.INR.LEND,2011,
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,2011,1568792048512.52
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,6762.3794711987
Europe & Central Asia (excluding high income),ECA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,7.8583333333334
Europe & Central Asia (excluding high income),ECA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,733474168719.0
Europe & Central Asia (excluding high income),ECA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,
Europe & Central Asia (excluding high income),ECA,Lending interest rate (%),FR.INR.LEND,2011,
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,2011,4455828100988.0
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,10016.5610218821
Europe & Central Asia (IDA & IBRD countries),TEC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,7.66862955607742
Europe & Central Asia (IDA & IBRD countries),TEC,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2011,
Europe & Central Asia (IDA & IBRD countries),TEC,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2011,
